Time,Current,Voltage,Resistance
0.0,6.72218775e-06,3.92270857e-09,0.0005835464161202579
0.750758171081543,6.50420911e-06,1.166735e-08,0.0017938153283020757
1.5044951438903809,5.9285178e-06,-7.14004004e-09,-0.0012043549974666517
2.253380298614502,6.66622745e-06,1.05608292e-08,0.0015842287529508163
3.038666009902954,6.8786723e-06,5.02969793e-09,0.000731201852718002
3.7760066986083984,6.86755838e-06,8.34788503e-09,0.0012155535589345801
4.522345304489136,6.68302517e-06,1.05601688e-08,0.001580147991571907
5.275261878967285,7.24196346e-06,6.68808556e-09,0.0009235182691739236
6.027302026748657,7.23075629e-06,3.92294086e-09,0.0005425353452204375
6.778111696243286,6.86750354e-06,8.34800767e-09,0.001215581123675693
7.532575368881226,7.04635154e-06,6.04102084e-10,8.573260652277929e-05
8.288141965866089,7.6499508e-06,2.32832869e-08,0.0030435864894712786
9.034382581710815,6.83393417e-06,4.47601057e-09,0.0006549683474636104
9.785988092422485,7.67799321e-06,3.36953542e-09,0.00043885626463063777
10.537395715713501,7.57180285e-06,1.71059203e-09,0.0002259160815313621
11.289517641067505,6.92328812e-06,2.26282168e-09,0.0003268420497282438
12.041287183761597,7.13007746e-06,1.16667507e-08,0.001636272644364792
12.793243646621704,6.92337818e-06,3.92285607e-09,0.0005666101096907002
13.544448375701904,7.50462519e-06,4.47538185e-09,0.0005963498158393704
14.29617428779602,7.57185317e-06,5.00378638e-11,6.608403871096195e-06
15.0485520362854,8.21457997e-06,7.24088042e-09,0.0008814669096221605
15.801558256149292,7.24762804e-06,7.24345786e-09,0.0009994246145115361
16.551623106002808,7.41526977e-06,7.79485636e-09,0.001051189855767041
17.303484678268433,7.72266679e-06,5.58163791e-09,0.0007227604222452799
18.05872106552124,8.26489132e-06,-5.0346946e-10,-6.0916646148953845e-05
18.809856176376343,7.06310534e-06,-1.60969055e-09,-0.00022790125200086568
19.561232805252075,7.19172221e-06,6.68854366e-09,0.0009300336504515795
20.313402891159058,7.74499066e-06,-4.92836251e-09,-0.0006363290449726635
21.065738201141357,7.57173959e-06,-5.02486089e-10,-6.636336115727404e-05
21.817530870437622,8.09161163e-06,-3.26852887e-09,-0.000403940403897017
22.569660425186157,7.67242002e-06,5.02979014e-09,0.0006555676210229167
23.311992406845093,7.43770124e-06,1.38799765e-08,0.001866164834015301
24.048222541809082,7.56058546e-06,5.58214983e-09,0.0007383224301256692
24.784165620803833,8.0077046e-06,1.00077014e-08,0.0012497590632901219
25.5205979347229,7.32579061e-06,3.92215158e-09,0.0005353895284211516
26.26616597175598,8.42701139e-06,1.60916123e-08,0.0019095277738790382
27.0167396068573,8.13071921e-06,7.7953974e-09,0.0009587586532827765
27.769464254379272,7.74502738e-06,1.77516615e-08,0.00229200758487183
28.521480321884155,7.64435678e-06,6.68777446e-09,0.0008748642498604049
29.2721529006958,7.16365035e-06,1.27734589e-08,0.0017830935732367228
30.026148080825806,8.39353409e-06,1.22198562e-08,0.0014558654398697986
30.777463674545288,8.11391918e-06,2.27292259e-08,0.002801263531934761
31.52947449684143,7.6947157e-06,6.6884342e-09,0.0008692243431423984
32.28209328651428,7.53824734e-06,-6.03375637e-09,-0.0008004189963339675
33.0341854095459,6.97369609e-06,2.60481089e-08,0.0037351941587118976
33.786643743515015,8.03557762e-06,3.36975757e-09,0.0004193547407983348
34.53895115852356,7.9741881e-06,-5.48083038e-09,-0.0006873214315072402
35.29086184501648,8.39889765e-06,6.13450014e-09,0.0007303934868166895
36.04226851463318,8.01338914e-06,2.99207927e-08,0.003733849957522467
36.79400324821472,8.29841466e-06,2.26215872e-09,0.00027260131153773894
37.54640316963196,7.67239402e-06,1.2772539e-08,0.0016647397105395273
38.2982542514801,7.79532597e-06,-2.16287393e-09,-0.00027745779180033444
39.0500283241272,7.91272745e-06,3.9224802e-09,0.0004957178450522772
39.80177879333496,8.0916352e-06,1.38808886e-08,0.0017154614928760012
40.55377793312073,8.23133137e-06,1.11140022e-08,0.0013502071172236138
41.306023359298706,8.32631211e-06,1.11132539e-08,0.0013347150278756486
42.05814528465271,7.079906e-06,1.94111171e-08,0.002741719607576711
42.81001424789429,8.49961594e-06,1.11138574e-08,0.0013075717159992054
43.561970472335815,8.51631529e-06,2.32828143e-08,0.002733907036924651
44.31419777870178,8.74560682e-06,1.71101376e-09,0.00019564265753259645
45.06601357460022,7.02405717e-06,3.92362824e-09,0.0005585985627733722
45.81824707984924,8.24247586e-06,3.92279282e-09,0.00047592408963391245
46.57005333900452,8.28163745e-06,6.68893689e-09,0.0008076828924695321
47.322349548339844,7.87918701e-06,1.11142846e-08,0.0014105877403206857
48.073455572128296,8.04125909e-06,1.27750955e-08,0.0015886934318391673
48.82437300682068,7.52137705e-06,1.11147895e-08,0.001477759913658364
49.57742238044739,7.32575209e-06,1.11146171e-08,0.0015171980928991551
50.32961845397949,8.08595325e-06,1.05613187e-08,0.0013061315559795006
51.08167266845703,8.43813177e-06,1.38806588e-08,0.0016449919458889893
51.83341979980469,8.43259552e-06,1.88592135e-08,0.0022364660388691335
52.58575892448425,8.06921224e-06,3.36991518e-09,0.00041762629111364165
53.33766579627991,8.3710591e-06,2.26279071e-09,0.0002703111617023466
54.08769392967224,8.12514378e-06,-4.92860672e-09,-0.0006065870159900112
54.8415744304657,7.73937759e-06,-7.14023689e-09,-0.0009225854155540692
55.594298124313354,8.34875357e-06,1.00067032e-08,0.001198586485527324
56.345377683639526,8.67286572e-06,2.38372611e-08,0.0027484872785508777
57.097687005996704,8.41014087e-06,1.38786003e-08,0.0016502220966959854
57.84897017478943,7.81202624e-06,-1.60892015e-09,-0.00020595426853046514
58.59844517707825,7.82328876e-06,1.4986085e-08,0.0019155735471024595
59.35370993614197,3.56969033e-06,1.16676026e-08,0.0032685195413015
60.10559916496277,-3.33335031e-06,3.15813408e-08,-0.009474353987115143
60.8575074672699,-1.49427052e-05,1.83052508e-08,-0.001225029240354685
61.61020112037659,-2.35226435e-05,2.4390115e-08,-0.0010368781467950232
62.36214280128479,-3.20465556e-05,2.81640928e-09,-8.788492951173822e-05
63.114116191864014,-3.74629118e-05,2.49428029e-08,-0.0006657998991952355
63.864660024642944,-1.86317987e-05,1.88588158e-08,-0.0010121843899054148
64.6181709766388,1.2881889e-05,1.16676395e-08,0.0009057397948390955
65.36966323852539,4.65756804e-05,1.60913164e-08,0.0003454875218527135
66.12133431434631,7.53722803e-05,1.11138973e-08,0.00014745337749851785
66.87454795837402,0.000104973951,2.27309516e-08,0.0002165389735592595
67.62623333930969,0.0001311269,8.34749774e-09,6.365968950688226e-05
68.3781909942627,0.000152540838,1.83051665e-08,0.00012000174340198654
69.13060355186462,0.00015981243,7.79503666e-09,4.8776160027101774e-05
69.88067126274109,0.000157096705,1.66458433e-08,0.0001059592134666351
70.63421607017517,0.000149684062,1.71984511e-08,0.00011489834569027129
71.38649725914001,0.000145045119,1.60924991e-08,0.00011094822915068243
72.13739228248596,0.000140713502,1.00069347e-08,7.111566806147715e-05
72.88849210739136,0.000136347816,8.90182802e-09,6.528764655826977e-05
73.64221501350403,0.000132954848,6.03148517e-10,4.536491343286708e-06
74.39252829551697,0.000129472353,5.00351756e-11,3.8645451666426425e-07
75.14528298377991,0.000123921626,6.03712216e-10,4.87172606983062e-06
75.89764714241028,0.000120032261,6.68893219e-09,5.5726120080334065e-05
76.65005350112915,0.000116292896,2.21763817e-08,0.00019069420801077995
77.40142059326172,0.000112313364,1.3325375e-08,0.00011864460759985785
78.15323281288147,0.000108450371,1.94108973e-08,0.00017898414842674903
78.90537524223328,0.000104694093,1.77516318e-08,0.00016955714779438416
79.65740966796875,0.000101362295,1.44334557e-08,0.0001423947208377632
80.40934634208679,9.90822223e-05,7.24235147e-09,7.309435842155105e-05
81.16120839118958,9.45771831e-05,1.88597334e-08,0.00019941102897999083
81.91274380683899,9.20517329e-05,2.32840184e-08,0.0002529449220178668
82.65742087364197,8.84621669e-05,2.32834087e-08,0.00026320188071269143
83.40188384056091,8.61372492e-05,1.38800829e-08,0.00016113914745259823
84.14581608772278,8.31856553e-05,2.54970081e-08,0.0003065072698898364
84.88992190361023,8.08274334e-05,1.38797498e-08,0.0001717207786533526
85.64194750785828,7.71164681e-05,7.242135e-09,9.391165309345902e-05
86.39391160011292,7.51936155e-05,1.16669919e-08,0.00015515934195237626
87.14358758926392,7.18010129e-05,6.04560194e-10,8.419939630127419e-06
87.89744305610657,7.01291195e-05,1.38799007e-08,0.00019791922098779524
88.64938187599182,6.67083796e-05,1.22206085e-08,0.00018319450379814052
89.40198397636414,6.52889326e-05,2.43904259e-08,0.00037357672929699576
90.15354609489441,6.31424574e-05,2.66019925e-08,0.0004213011909162725
90.90536665916443,6.07558422e-05,3.36910805e-09,5.5453235902966384e-05
91.65777945518494,5.76425764e-05,3.15816137e-08,0.0005478869209600424
92.40956401824951,5.61500309e-05,3.37941797e-08,0.0006018550508046114
93.15231823921204,5.41601365e-05,1.55393614e-08,0.00028691510775642157
93.89767169952393,5.16669789e-05,1.83049206e-08,0.000354286644772257
94.64970517158508,4.9571245e-05,3.32407712e-08,0.0006705655909993788
95.40175938606262,4.8470208e-05,3.21344459e-08,0.0006629731380562676
96.15145230293274,4.61673349e-05,2.10711468e-08,0.00045640812591068585
96.9052402973175,4.61279402e-05,1.71988284e-08,0.0003728505614044305
97.65835404396057,4.40876623e-05,-7.69351525e-09,-0.00017450494874617108
98.40850377082825,4.29028894e-05,2.60481365e-08,0.0006071417767960402
99.1622245311737,4.10134528e-05,2.21752342e-08,0.000540681963748246
99.91378116607666,3.95826676e-05,2.8171734e-09,7.117189342741518e-05
100.66536808013916,3.85652719e-05,1.71989479e-08,0.00044596983380791355
101.41728281974792,3.68664669e-05,3.48999622e-08,0.0009466587154843417
102.16986536979675,3.58995171e-05,2.8263311e-08,0.0007872894479686468
102.92177271842957,3.45467292e-05,1.99633624e-08,0.0005778654842959779
103.6738498210907,3.38758818e-05,2.10710592e-08,0.0006220076963428299
104.42564916610718,3.1209578e-05,2.05174097e-08,0.0006574074695915466
105.17738175392151,3.08574378e-05,2.88153872e-08,0.0009338230668004458
105.92979168891907,2.98291385e-05,1.38804595e-08,0.0004653322287534385
106.68184185028076,2.88732732e-05,2.05178321e-08,0.0007106167685899914
107.43384265899658,2.89851297e-05,8.34813605e-09,0.00028801444521395393
108.18583178520203,2.70174881e-05,3.32407921e-08,0.001230343545520059
108.93747520446777,2.69449263e-05,1.27735885e-08,0.0004740628479655556
109.68841814994812,2.57656546e-05,2.16252958e-08,0.0008393070595613744
110.4395661354065,2.45918227e-05,1.77515176e-08,0.000721846355862024
111.19170260429382,2.37308732e-05,2.05176792e-08,0.0008645985770131711
111.94454455375671,2.35296516e-05,3.04754989e-08,0.001295195501322255
112.68850350379944,2.28421525e-05,2.49427353e-08,0.0010919608079842738
113.42428374290466,2.17634559e-05,2.43896874e-08,0.0011206716209074131
114.16995215415955,2.09975867e-05,3.04758349e-08,0.0014513970264973357
114.9126307964325,2.03660725e-05,2.10709174e-08,0.0010346087788894987
115.64872670173645,1.96674506e-05,3.5453807e-08,0.0018026640931285726
116.38428497314453,1.90803802e-05,1.55394099e-08,0.0008144182525251778
117.12069010734558,1.80466361e-05,3.92344032e-09,0.00021740563162350238
117.85623979568481,1.72192467e-05,5.58188565e-09,0.0003241654961595968
118.60182023048401,1.69285902e-05,2.16250185e-08,0.0012774258366771737
